0	0.328	14.633	14.641	7.595	0	-0.485	0.313	113	-46.388	27	98.717	214.35	52.329	0.32	8.326	8.326	6.197	0	-0.136	0.746	30	-23.096	161	51.595	69.319	28.499	-0.019	6.023	6.028	7.07	0	0.074	-0.26	0	-22.27	85	41.765	36.335	19.495	0.042	0.078	0.065	2.734	0	0.001	1.166	22	0	224	0.207	0.004	0.207	0.266	0.454	0.368	1.462	0	0.004	0.669	154	0	224	0.825	0.135	0.825	-0.016	0.132	0.131	4.226	0	0	0.01	84	-0.295	193	0.62	0.017	0.325	-25.648	43.918	35.678	1.531	0	-0.441	-0.693	224	-88.208	112	88.208	1272.949	0	-24.647	72.585	68.325	3.894	0	-1.71	-0.851	130	-177.855	131	355.849	4668.27	177.994	-0.866	50.02	50.051	4.299	0	-0.338	0.636	111	-154.051	112	316.935	2505.063	162.884	6.417	14.64	13.169	6.108	0	0.262	2.089	113	0	224	52.334	173.43	52.334
0	-0.15	13.087	13.096	7.194	0	0.386	-0.05	153	-46.274	72	85.615	171.502	39.341	0.295	6.686	6.685	7.098	0	-0.212	0.93	73	-21.443	189	45.658	44.689	24.215	0.372	7.571	7.567	4.56	0	0.005	-0.42	43	-21.475	106	41.709	57.264	20.234	0.042	0.074	0.06	2.52	0	0	0.932	202	-0.05	154	0.244	0.004	0.193	0.354	0.528	0.392	1.056	0	0.004	0.214	223	0	293	0.825	0.154	0.825	-0.034	0.134	0.129	3.306	0	0	0.247	113	-0.27	0	0.581	0.017	0.311	-33.773	50.462	37.523	1.072	0	-0.436	-0.221	293	-87.122	66	87.122	1407.982	0	-48.497	83.45	67.963	1.704	0	-0.852	-0.79	293	-170.41	204	170.41	4618.928	0	-4.762	42.17	41.932	3.644	0	-0.739	0.888	135	-67.05	204	163.73	1758.319	96.681	6.326	13.098	11.477	5.872	0	0.231	2.008	72	0	293	46.281	131.724	46.281
0	0.327	14.463	14.47	9.256	0	0.041	1.181	132	-40.696	40	103.133	209.39	62.437	-0.4	10.258	10.258	5.69	0	0.206	-0.549	41	-37.486	157	64.43	105.23	26.944	1.239	9.831	9.76	4.841	0	0.22	0.426	76	-27.091	231	58.733	95.261	31.642	0.075	0.113	0.085	1.482	0	0.001	0.485	40	0	316	0.226	0.007	0.226	0.376	0.542	0.39	1.034	0	0.004	0.087	237	0	316	0.837	0.152	0.837	-0.033	0.16	0.156	3.042	0	0	0.393	107	-0.298	168	0.656	0.024	0.358	-35.617	51.306	36.957	1.052	0	-0.435	-0.095	316	-87.005	35	87.005	1365.826	0	-44.901	88.346	76.143	2.086	0	-0.988	-0.536	146	-178.372	147	358.352	5797.742	179.98	0.218	57.343	57.387	3.649	0	-0.969	1.016	138	-172.919	139	347.375	3293.266	174.456	6.67	14.473	12.855	8.37	0	0.312	2.405	132	0	316	62.442	165.241	62.442
0	0.328	13.674	13.681	7.977	0	-0.011	0.249	123	-46.042	33	92.993	187.167	46.951	0.133	7.134	7.138	5.663	0	0.008	0.153	36	-22.241	240	44.057	50.953	21.817	0.114	6.62	6.624	5.818	0	-0.121	0.098	7	-22.275	58	43.868	43.878	21.593	0.039	0.071	0.059	3.157	0	0.001	1.261	29	0	251	0.203	0.004	0.203	0.301	0.485	0.381	1.24	0	0.004	0.481	244	0	251	0.827	0.145	0.827	-0.022	0.129	0.127	3.61	0	0.001	0.027	84	-0.287	223	0.592	0.016	0.306	-28.821	46.541	36.572	1.267	0	-0.429	-0.492	251	-85.707	32	85.707	1337.482	0	-39.318	74.651	63.506	2.407	0	-0.81	-1.146	251	-161.983	191	161.983	4032.96	0	-1.692	39.781	39.775	3.567	0	-0.611	0.727	72	-65.968	217	157.486	1582.057	91.519	6.067	13.683	12.274	6.515	0	0.235	2.188	123	0	251	46.956	150.648	46.956
0	0.505	12.811	12.811	6.508	0	0.162	0.312	127	-38.735	29	77.022	164.121	38.287	0.244	6.745	6.746	4.533	0	-0.181	0.094	58	-18.121	103	36.99	45.511	18.869	-0.886	6.57	6.515	6.07	0	0.11	-0.576	0	-20.122	101	41.716	42.443	21.593	0.05	0.09	0.075	2.436	0	0.001	1.08	43	0	226	0.222	0.006	0.222	0.267	0.455	0.368	1.442	0	0.004	0.655	168	0	226	0.839	0.135	0.839	-0.004	0.123	0.123	4.523	0	-0.001	-0.027	89	-0.297	225	0.624	0.015	0.327	-26.063	44.39	35.961	1.482	0	-0.423	-0.669	226	-84.615	27	84.615	1293.187	0	-31.048	66.326	58.655	3.611	0	-0.533	-1.558	70	-172.429	154	179.995	3440.403	7.567	3.912	41.801	41.65	3.81	0	-0.792	0.768	70	-71.031	155	182.441	1734.695	111.41	5.996	12.819	11.34	5.017	0	0.194	1.863	29	0	226	38.743	128.59	38.743
0	-0.466	12.603	12.604	6.396	0	0.21	0.777	142	-32.455	59	73.405	158.866	40.95	0.133	5.359	5.361	7.147	0	0.187	0.499	43	-18.432	208	39.197	28.745	20.765	0.43	7.567	7.56	4.931	0	-0.066	0.014	28	-22.116	83	43.663	57.16	21.547	0.035	0.071	0.061	3.303	0	0	1.381	54	-0.023	154	0.224	0.004	0.201	0.26	0.449	0.367	1.518	0	0.004	0.708	122	0	219	0.821	0.135	0.821	-0.004	0.105	0.105	4.943	0	0.001	0.252	115	-0.281	0	0.595	0.011	0.313	-25.705	44.436	36.274	1.529	0	-0.431	-0.711	219	-86.218	146	86.218	1315.833	0	-29.008	61.74	54.544	3.51	0	0.012	-1.532	136	-155.833	0	156.629	2974.999	0.796	3.932	37.498	37.32	4.271	0	-0.303	1.079	136	-60.573	177	160.721	1392.772	100.148	6.062	12.611	11.067	4.835	0	0.205	1.767	142	0	219	40.955	122.482	40.955
0	0.111	13.502	13.512	8.058	0	-0.318	-0.353	107	-49.671	24	92.247	182.566	42.577	-0.767	7.12	7.084	7.507	0	0.024	-0.952	29	-29.503	109	47.243	50.178	17.74	0.471	3.193	3.16	16.358	0	0.106	2.863	117	-7.492	76	27.626	9.987	20.135	0.039	0.085	0.076	4.382	0	0.001	1.7	139	0	148	0.257	0.006	0.257	0.161	0.34	0.299	2.815	0	0.004	1.33	130	0	148	0.803	0.089	0.803	0.043	0.123	0.116	8.462	0	0.002	2.627	74	-0.058	147	0.52	0.013	0.462	-15.897	33.672	29.705	3.029	0	-0.424	-1.382	148	-84.86	115	84.86	882.414	0	-8.804	26.496	25.01	8.761	0	-0.535	-2.688	60	-109.181	147	116.199	625.496	7.018	14.399	35.227	32.175	5.612	0	0.316	2.07	60	-1.302	147	107.84	1035.209	106.538	5.572	13.506	12.313	6.457	0	0.248	2.183	24	0	148	49.677	151.61	49.677
0	-0.284	11.784	11.789	6.836	0	0.177	-0.412	152	-38.478	35	73.629	138.988	35.151	-0.187	6.54	6.543	9.599	0	-0.028	-0.147	9	-28.821	155	53.817	42.808	24.997	-0.011	5.22	5.224	8.754	0	0.104	0.446	144	-19.543	169	41.362	27.29	21.819	0.075	0.125	0.1	1.643	0	0.001	0.664	159	0	246	0.285	0.01	0.285	0.274	0.448	0.354	1.337	0	0.004	0.541	227	0	246	0.806	0.125	0.806	0.058	0.137	0.124	4.867	0	-0.002	1.879	98	-0.04	0	0.447	0.015	0.407	-27.648	45.307	35.92	1.392	0	-0.424	-0.566	246	-84.833	25	84.833	1290.264	0	-17.945	37.601	33.067	3.845	0	-0.533	-1.612	246	-106.599	1	106.599	1093.452	0	21.648	42.198	36.25	3.099	0	-0.365	1.369	73	-4.12	1	107.29	1314.076	103.17	5.51	11.793	10.435	5.385	0	0.192	1.936	35	0	246	38.485	108.88	38.485
0	-0.016	11.634	11.643	6.11	0	-0.191	-0.349	150	-35.147	21	67.875	135.563	32.728	0.63	7.696	7.676	5.589	0	0.183	-0.02	0	-23.28	160	51.569	58.926	28.288	-1.129	5.58	5.469	5.141	0	-0.121	-1.388	26	-17.96	129	29.487	29.911	11.527	0.07	0.111	0.087	1.469	0	0.001	0.538	172	0	264	0.253	0.008	0.253	0.288	0.455	0.353	1.294	0	0.004	0.456	219	0	264	0.842	0.125	0.842	0.068	0.163	0.148	3.895	0	0.002	1.564	121	-0.096	218	0.561	0.022	0.465	-28.855	45.842	35.648	1.357	0	-0.423	-0.49	264	-84.686	244	84.686	1270.767	0	-21.284	45.988	40.798	4.978	0	-0.742	-1.85	264	-148.388	259	148.388	1664.447	0	20.525	45.839	41.018	2.658	0	0.215	1.046	99	-49.35	259	152.507	1682.507	103.157	5.804	11.644	10.102	4.697	0	0.176	1.748	21	0	264	35.155	102.042	35.155
0	-0.258	12.568	12.575	5.577	0	0.3	-0.379	185	-38.262	67	72.079	158.14	33.816	-0.46	6.748	6.737	4.697	0	0.094	-0.307	17	-21.924	189	41.154	45.388	19.231	0.337	4.655	4.647	5.407	0	0.067	0.646	122	-13.15	80	29.701	21.593	16.551	0.076	0.121	0.094	1.526	0	0.001	0.563	51	0	273	0.238	0.009	0.238	0.297	0.462	0.355	1.258	0	0.004	0.408	19	0	273	0.817	0.126	0.817	0.07	0.166	0.151	4.128	0	-0.002	1.637	145	-0.09	22	0.563	0.023	0.473	-29.546	46.192	35.535	1.311	0	-0.423	-0.438	273	-84.686	3	84.686	1262.722	0	-22.802	46.41	40.453	4.409	0	-0.742	-1.682	273	-148.388	18	148.388	1636.428	0	20.678	44.118	39.002	2.66	0	0.594	1.04	120	-49.35	18	149.087	1521.151	99.738	6.397	12.577	10.838	4.175	0	0.191	1.61	67	0	273	38.269	117.457	38.269
0	0.528	10.953	10.948	5.905	0	-0.224	-0.097	159	-34.606	279	68.083	119.869	33.477	-0.108	6.785	6.789	5.7	0	-0.073	-0.376	255	-21.312	177	45.675	46.094	24.363	-0.271	6.086	6.085	7.241	0	-0.058	-1.709	203	-23.654	164	36.584	37.022	12.929	0.083	0.128	0.097	1.239	0	0.001	0.364	186	0	281	0.247	0.009	0.247	0.296	0.455	0.345	1.231	0	0.004	0.361	260	0	281	0.81	0.119	0.81	0.093	0.18	0.155	2.579	0	-0.001	1.17	131	-0.031	247	0.463	0.024	0.432	-28.669	44.019	33.428	1.23	0	-0.398	-0.36	281	-79.554	255	79.554	1117.409	0	-19.112	36.914	31.605	4.138	0	-0.5	-1.626	281	-100.025	247	100.025	998.881	0	25.935	45.502	37.416	2.085	0	0.488	0.959	103	0	281	97.622	1399.964	97.622	5.546	10.963	9.464	4.489	0	0.173	1.672	279	0	281	34.614	89.569	34.614
0	0.232	11.979	11.986	6.374	0	0.281	-0.086	140	-37.62	276	76.568	143.668	38.948	0.062	6.935	6.94	5.607	0	0.149	-0.95	251	-26.794	165	44.534	48.169	17.74	-0.494	5.081	5.061	5.513	0	0.09	-0.799	50	-16.489	168	31.58	25.615	15.091	0.086	0.132	0.1	1.17	0	0.001	0.329	168	0	281	0.245	0.01	0.245	0.302	0.463	0.352	1.218	0	0.004	0.357	226	0	281	0.812	0.124	0.812	0.082	0.175	0.154	3.207	0	-0.003	1.386	112	-0.062	233	0.515	0.024	0.454	-29.403	45.222	34.385	1.25	0	-0.402	-0.374	281	-80.337	274	80.337	1182.336	0	-21.67	41.433	35.341	3.61	0	-0.556	-1.481	281	-111.213	235	111.213	1248.999	0	23.595	44.018	37.188	2.489	0	0.466	1.128	87	-6.545	234	107.869	1382.975	101.324	6.041	11.989	10.364	5.068	0	0.195	1.798	140	0	281	38.955	107.405	38.955
0	1.492	10.21	10.108	7.74	0	-0.22	-0.281	126	-38.13	0	70.859	102.171	32.729	-0.198	7.489	7.492	9.215	0	0.033	-1.673	221	-32.534	136	49.721	56.128	17.186	-0.741	5.36	5.312	14.194	0	0.182	-2.498	4	-29.675	128	44.232	28.22	14.557	0.078	0.126	0.099	1.332	0	0.001	0.502	151	0	256	0.259	0.01	0.259	0.275	0.442	0.346	1.356	0	0.004	0.514	239	0	256	0.81	0.12	0.81	0.073	0.166	0.15	3.473	0	0	1.482	80	-0.062	209	0.496	0.022	0.435	-26.287	42.295	33.159	1.366	0	-0.404	-0.518	256	-80.855	252	80.855	1099.512	0	-20.998	41.831	36.206	3.745	0	-0.552	-1.558	256	-110.419	235	110.419	1310.91	0	20.2	40.641	35.293	2.989	0	0.439	1.345	39	-6.314	243	103.893	1245.574	97.579	4.81	10.22	9.024	6.042	0	0.191	2.025	0	0	256	38.137	81.441	38.137
0	0.479	12.679	12.68	5.727	0	0.139	-0.151	126	-39.066	8	73.28	160.774	34.214	-0.143	5.343	5.346	5.823	0	-0.08	-0.373	228	-16.611	135	34.084	28.576	17.474	0.149	5.027	5.029	8.772	0	0.131	-1.453	58	-20.408	138	35.11	25.289	14.702	0.077	0.123	0.097	1.313	0	0.001	0.493	253	0	256	0.249	0.009	0.249	0.276	0.445	0.349	1.364	0	0.004	0.518	224	0	256	0.812	0.121	0.812	0.065	0.164	0.151	3.928	0	-0.002	1.547	60	-0.11	207	0.555	0.023	0.445	-27.544	44.472	34.942	1.417	0	-0.411	-0.546	256	-82.266	226	82.266	1220.926	0	-22.137	46.118	40.489	4.728	0	-0.685	-1.795	256	-136.962	206	136.962	1639.365	0	19.056	42.767	38.316	2.764	0	-0.451	1.168	88	-31.313	207	131.327	1468.119	100.014	6.384	12.687	10.973	4.261	0	0.195	1.631	8	0	256	39.073	120.405	39.073
0	1.397	12.187	12.116	7.144	0	0.302	-0.243	114	-38.54	14	78.47	146.797	39.929	0.256	7.098	7.099	7.533	0	-0.214	0.347	169	-25.852	129	52.862	50.393	27.01	-1.735	9.072	8.911	5.953	0	0.058	-0.317	160	-28.182	115	59.453	79.415	31.27	0.067	0.115	0.094	1.667	0	0.001	0.756	198	0	224	0.241	0.009	0.241	0.244	0.418	0.34	1.596	0	0.004	0.718	177	0	224	0.817	0.116	0.817	0.057	0.156	0.145	4.238	0	-0.003	1.586	86	-0.142	195	0.591	0.021	0.45	-23.543	40.562	33.055	1.672	0	-0.418	-0.747	224	-83.578	211	83.578	1092.648	0	-21.944	48.32	43.084	6.074	0	-0.796	-2.088	224	-159.11	201	159.11	1856.19	0	13.804	38.72	36.203	3.228	0	-0.579	1.048	44	-53.279	201	144.383	1310.678	91.104	5.5	12.195	10.893	5.392	0	0.2	1.938	114	0	224	39.937	118.65	39.937
0	0.189	13.756	13.765	8.875	0	-0.25	0.762	144	-39.858	41	95.442	189.473	55.584	-0.198	10.164	10.17	7.324	0	-0.314	-0.332	40	-37.478	133	68.192	103.421	30.714	-0.382	17.158	17.167	7.903	0	-0.112	-1.079	90	-69.164	129	122.215	294.69	53.051	0.042	0.089	0.079	4.233	0	-0.001	1.588	103	-0.041	183	0.341	0.006	0.301	0.214	0.398	0.335	2.029	0	0.004	0.968	97	0	192	0.894	0.112	0.894	0.049	0.127	0.117	6.469	0	0.001	2.196	96	-0.036	187	0.498	0.014	0.462	-21.36	39.556	33.318	1.95	0	-0.418	-0.944	192	-83.572	32	83.572	1110.101	0	-12.437	32.075	29.588	6.025	0	0.053	-2.155	93	-102.99	183	110.206	875.442	7.216	17.264	40.556	36.726	4.469	0	-0.07	1.777	93	-15.293	182	132.378	1348.79	117.085	5.965	13.762	12.411	7.621	0	0.278	2.311	144	0	192	55.587	154.039	55.587
0	-0.11	13.746	13.756	6.717	0	0.418	0.65	141	-33.913	51	86.915	189.227	53.001	-0.253	13.173	13.181	4.669	0	-0.234	0.324	215	-35.443	307	80.939	173.738	45.496	0.926	13.782	13.762	8.519	0	0.302	-1.549	96	-59.049	124	90.612	189.38	31.563	0.052	0.092	0.075	2.101	0	0.001	0.765	100	-0.064	230	0.288	0.006	0.224	0.372	0.536	0.386	1.09	0	0.005	0.117	98	0	318	0.959	0.149	0.959	0.043	0.12	0.113	6.026	0	0.003	2.049	100	-0.094	284	0.521	0.013	0.427	-37.058	53.247	38.266	1.05	0	-0.434	-0.087	318	-86.794	219	86.794	1464.277	0	-32.299	55.184	44.778	2.044	0	0.362	-0.885	89	-140.779	285	141.85	2005.1	1.071	15.539	39.099	35.905	3.804	0	-0.252	1.485	104	-41.776	285	145.698	1289.202	103.923	7.521	13.757	11.527	6.047	0	0.265	1.844	141	0	318	53.005	132.881	53.005
0	0.284	13.494	13.502	8.447	0	0.186	0.454	112	-44.282	14	97.732	182.298	53.45	1.002	13.029	13	5.739	0	0.007	0.731	207	-32.581	238	80.463	169.002	47.882	-0.511	14.683	14.685	8.911	0	0.195	-1.438	56	-63.235	90	103.138	215.646	39.903	0.041	0.083	0.072	3.42	0	-0.002	1.335	66	-0.041	148	0.313	0.005	0.272	0.292	0.472	0.371	1.336	0	0.005	0.518	65	0	253	0.913	0.138	0.913	0.046	0.12	0.111	6.043	0	-0.001	2.088	69	-0.046	185	0.471	0.012	0.425	-29.754	48.03	37.734	1.326	0	-0.449	-0.512	253	-89.755	221	89.755	1423.818	0	-17.566	44.66	41.091	4.006	0	0.87	-1.047	202	-128.27	191	220.753	1688.484	92.483	19.318	48.803	44.851	5.86	0	-1.22	1.45	201	-171.79	200	351.69	2011.648	179.9	6.36	13.503	11.92	7.404	0	0.267	2.244	112	0	253	53.453	142.093	53.453
0	0.651	12.598	12.59	7.526	0	0.234	0.255	115	-40.754	15	86.292	158.517	45.537	0.415	7	6.993	9.803	0	0.078	1.395	29	-20.042	98	50.937	48.901	30.894	-0.202	12.194	12.201	8.198	0	0.319	-0.993	16	-50.414	94	81.172	148.871	30.759	0.039	0.084	0.075	3.954	0	0.001	1.607	73	0	162	0.272	0.006	0.272	0.178	0.36	0.313	2.672	0	0.005	1.243	68	0	162	0.919	0.098	0.919	0.045	0.119	0.11	6.736	0	0.002	2.205	70	-0.08	156	0.524	0.012	0.445	-17.868	35.975	31.248	2.475	0	-0.408	-1.194	162	-81.567	124	81.567	976.414	0	-9.435	26.41	24.686	11.104	0	-0.241	-2.985	52	-113.273	156	113.6	609.401	0.327	15.963	37.936	34.44	4.114	0	-0.432	1.688	62	-19.476	156	122.863	1186.12	103.387	5.439	12.603	11.378	6.036	0	0.228	2.06	115	0	162	45.541	129.449	45.541
