10.01744554262, 9.957245161670002, 10.031495063665002, 9.953657616035, 9.988467743369998, 9.940868425335001, 9.950904121559999, 10.039306921404998, 10.12124938653, 9.937138494145, 
10.011091763200001, 9.962755712325002, 10.054735792765001, 9.930229358485002, 9.994342895325, 9.963932081585002, 9.949377987670001, 10.040861575245, 10.096599491265001, 9.91702539414, 
10.006250471765002, 9.968266262980004, 10.049225242110001, 9.930593959785002, 9.999548242185, 9.978383933910003, 9.955245348795, 10.019260342135, 10.09123121758, 9.918537882125, 
9.97827875555, 9.944838005430002, 10.03887340002, 9.912006993670001, 10.004024932320002, 9.997235222775002, 9.961112709920002, 10.002013982164998, 10.062767702470001, 9.91369659069, 
9.973437464115001, 9.945202606730001, 10.032998248064999, 9.911578144400002, 10.028965677855004, 10.045009150655002, 9.938049053670001, 10.007382255849999, 10.04116646936, 9.932283556805, 
9.967083684695002, 9.945567208030003, 10.067583408914999, 9.935011942220001, 10.024124386420002, 10.063866469215, 9.939561541655, 10.032032151115, 10.07110887087, 9.936448883310002, 
9.962256039165002, 9.974506016235, 10.102168569765, 9.935011942220001, 10.037861194480001, 10.081871633519999, 9.91106436819, 10.040737187305, 10.049507637760001, 9.933133725765, 
9.933758865700002, 9.974870617535002, 10.116141938045, 9.935011942220001, 10.037861194480001, 10.0584378357, 9.923511602580001, 10.010794785795, 10.040924148125, 9.926779946344999, 
9.928689949785001, 9.975235218835001, 10.107577621425001, 9.953812956030001, 10.033019903045002, 10.01121433565, 9.923511602580001, 9.971157993134998, 10.025554877440001, 9.945318729444999, 
9.89086291943, 9.970029871975001, 10.098395102755001, 9.930446527400001, 10.020480439060002, 9.9435334992, 9.921999114595002, 9.949556760025, 10.002491148235002, 9.963857512545, 
9.853553030605003, 9.946601614425001, 10.070673800985002, 9.91923787976, 10.020480439060002, 9.921813052255, 9.869888551200003, 9.93361190095, 9.941487967930001, 9.96537000053, 
9.841095013879999, 9.935392966784999, 10.039514032425, 9.87243532848, 9.968357814790002, 9.916744136340002, 9.792701668955, 9.910456014, 9.903167972410001, 9.918708808049999, 
9.83425308515, 9.906704140335, 10.015715633305, 9.86722998162, 9.926031953645001, 9.904296901950001, 9.79427598586, 9.857374115845, 9.85798569489, 9.855399529575, 
9.824564090949998, 9.850426306835, 9.93976721681, 9.84405853811, 9.826499747955001, 9.887006765770002, 9.741788760290001, 9.8045815863, 9.815989335735, 9.781464540375001, 
9.794842985909998, 9.768476085329999, 9.834685696675, 9.734517461294999, 9.727293379775002, 9.816546480290002, 9.712729792270002, 9.73417355024, 9.758546928924998, 9.714319412440002, 
9.670330975365, 9.66428001514, 9.712795500015, 9.643469248275, 9.633628535210002, 9.7170142746, 9.638012177470001, 9.604679098930001, 9.64624631632, 9.674438391515, 
9.58914603045, 9.56991439252, 9.562440266280001, 9.535497110729999, 9.535103935840002, 9.5943624928, 9.536094885690002, 9.482046929620001, 9.545162858854997, 9.573412177510003, 
9.58878142915, 9.471389793150001, 9.425530743990002, 9.427160371885, 9.430907865650003, 9.44798237668, 9.440409556335, 9.40411595704, 9.431386111684997, 9.433089561025003, 
9.563599413230001, 9.358331316804998, 9.349831847265, 9.34278189632, 9.327076396760003, 9.353252698635, 9.383400080365002, 9.287190243724998, 9.360914409784998, 9.306679874290001, 
9.561722323945002, 9.258760347325, 9.321334673800001, 9.304865841795001, 9.274953772489999, 9.226631130415, 9.302962346845002, 9.166976875954997, 9.299319678215, 9.196163076265002, 
9.565201215930003, 9.256885842295, 9.288916973610002, 9.27685310685, 9.222257836985003, 9.128106531045, 9.240488876670002, 9.067685930939998, 9.263945573829998, 9.092000057660002, 
9.548188566720002, 9.24006047908, 9.209715579405, 9.224223989460002, 9.162188007755002, 9.02533460794, 9.186105872495002, 9.02381329093, 9.181663130174998, 9.054467333020002, 
9.482948802785002, 9.22970863699, 9.112361887155, 9.164999693850001, 9.055054598075003, 8.897931002885, 9.171620266985, 9.00223727409, 9.094255943890001, 9.015527760525, 
9.394511891855, 9.244518650155001, 9.023089683485, 9.154766247550002, 9.003790589560001, 8.846254762745001, 9.156768636345001, 9.00551312935, 9.00250609123, 9.010600478355, 
9.313211275245001, 9.212066015760001, 8.952707318504999, 9.098503075175001, 8.944740874635002, 8.798116779439999, 9.12446952345, 8.983900497239997, 8.93325532463, 9.00412695723, 
9.233680402455, 9.183568842295, 8.886337883979998, 9.046757113080002, 8.944740874635002, 8.75582566306, 9.066314600664999, 8.946659249839996, 8.862404360305002, 8.99134338634, 
9.168630488605, 9.126483245955, 8.797026309634997, 8.99426988751, 8.910701754225002, 8.685687519185, 9.019729558029999, 8.932573638894999, 8.854339833170002, 8.990255421099999, 
9.173699404520002, 9.050808851694999, 8.736660042285, 8.989866764724999, 8.84870516203, 8.662318765725, 8.972083623895, 8.898923865269998, 8.839124923685002, 9.01434407125, 
9.131736292505002, 8.974751476755, 8.6853275632, 8.983951153955001, 8.789952212445002, 8.70427212507, 8.966878277034999, 8.849773639865, 8.784398510190004, 9.013256106010001, 
9.090315780255, 8.927469598045, 8.647924327015001, 9.006233943869997, 8.733359489315001, 8.780017488655, 8.943079877915, 8.76593654237, 8.732118207145001, 8.995667028940002, 
9.0804585165, 8.8987872922, 8.652129120235001, 9.006718382389998, 8.73820078075, 8.801737935599999, 8.896665841939999, 8.698845637744999, 8.694540693700002, 8.923694255474999, 
