10.046584472780001, 10.055843419115, 10.142331475875, 10.122059096460001, 10.1724798315, 10.103475127154999, 10.068598931205, 10.07484843293, 
10.052218668910001, 10.078850692395, 10.13197394145, 10.09894749719, 10.170560187880001, 10.103475127154999, 10.0744659499, 10.07292878931, 
10.089301414234999, 10.055739093125, 10.13389358507, 10.09894749719, 10.14586548224, 10.11934608628, 10.077509691965002, 10.081679106385002, 
10.114627563645, 10.055739093125, 10.11088631179, 10.097027853570001, 10.143945838619999, 10.114449848855, 10.077509691965002, 10.086642492070002, 
10.127246198015, 10.032731819844999, 10.105922926104999, 10.09017149053, 10.12083423935, 10.12128052231, 10.08529635428, 10.111673734960004, 
10.13996957975, 10.026888416959999, 10.110859645524998, 10.09017149053, 10.09974660969, 10.11442415927, 10.08529635428, 10.111673734960004, 
10.17427818266, 10.021021398265, 10.110859645524998, 10.054221070874998, 10.081882577505, 10.123174476345003, 10.10830362756, 10.109780757605002, 
10.189498793624999, 10.044028671544998, 10.083659542944998, 10.06008808957, 10.079962933885, 10.111421875880001, 10.129391257219998, 10.081705772650002, 
10.212506066904997, 10.050859345, 10.083659542944998, 10.0369764903, 10.104994176775, 10.114465617945003, 10.12744799779, 10.111543719385, 
10.187179917494998, 10.066730304124999, 10.090515905984999, 10.036976490299999, 10.07313226043, 10.130336577070002, 10.12936764141, 10.11868003354, 
10.186333930444999, 10.071693689810001, 10.067404306714998, 10.03012012726, 10.050020661160001, 10.12831260746, 10.093417221754999, 10.11868003354, 
10.163526542359998, 10.065850286925, 10.061537288019998, 10.02241777717, 10.02207666846, 10.100267126435002, 10.068385978865, 10.088842086805, 
10.142233369394997, 10.038650184345, 10.032287379345, 9.92007197855, 9.992956922260001, 10.03157052579, 10.03186740784, 10.057368230055001, 
10.09241883949, 9.97950410721, 9.956400874059998, 9.821661860655, 9.919459115240002, 9.9310120088, 9.94835323337, 9.969238565755003, 
9.97002171469, 9.90179180721, 9.88053706271, 9.74625901604, 9.836919956470002, 9.814517947065001, 9.81646202087, 9.819564676115002, 
9.800033918145001, 9.743475668284999, 9.735644338879998, 9.622386033529999, 9.708023460785002, 9.674561942655, 9.608408125155, 9.626142377050002, 
9.587578097165, 9.568934934524998, 9.511677130405001, 9.408901550325, 9.501813995450002, 9.513705041705, 9.42448271103, 9.428490044020002, 
9.341241548540001, 9.302935244489998, 9.291240771210003, 9.164154312090002, 9.258676003675001, 9.331760511095002, 9.27671052829, 9.232842765540003, 
9.142433799575, 9.067141418284999, 9.053755655540002, 8.900971604475, 9.054167307605, 9.194893528680002, 9.128754870689999, 9.0793032296, 
8.941865380705, 8.82033745099, 8.856888639820001, 8.721377676525, 8.953319237945, 9.072801556455001, 8.935332571625, 8.89496386147, 
8.742781067134999, 8.64065634432, 8.697994468585, 8.54992997665, 8.77699979064, 8.906466949970001, 8.719492013595, 8.726270400495, 
8.55854625096, 8.47610341452, 8.51181639298, 8.42440522651, 8.585497135195, 8.699067857645002, 8.507097746645, 8.610760197515, 
8.37868550334, 8.318158842115, 8.35080543428, 8.322432180019998, 8.402792748509999, 8.498063900455001, 8.365267378545, 8.532979738195001, 
8.252691324815, 8.131261880710001, 8.204323933709999, 8.229615698595, 8.2834384042, 8.368146861265, 8.26044691121, 8.514065037005, 
8.13547606925, 8.05000371175, 8.10539550767, 8.21367131003, 8.210059529195, 8.267588344275001, 8.144098480695, 8.44392708792, 
8.03595065097, 8.03997615551, 8.051891021634999, 8.144641167785, 8.13933895894, 8.178177902595, 8.03899082878, 8.331388475615, 
8.021999335465, 8.071072951785, 8.026386984224999, 8.059961803444999, 8.074118550165, 8.083772972224999, 7.951416571864999, 8.241916189405, 
8.041775616665001, 8.039063763360002, 8.052801769494998, 7.9764476289749995, 8.03349017313, 8.033377212165, 7.888194287419999, 8.23577788, 
8.04593748431, 7.949148648945, 8.052801769495, 7.976447628975, 8.037652040775, 8.02841382648, 7.90281162319, 8.205939933265, 
8.075187392985002, 7.924117406055001, 8.035146644714999, 7.999643123609999, 8.016773770455, 8.043027532065, 7.900891979570001, 8.217164001915, 
8.076033380035, 7.912493551105001, 8.07001084445, 7.995719364345, 8.010635461049999, 8.085630249355, 7.934948445190001, 8.2317777075, 
8.193136725734998, 7.962530785690001, 8.08763046361, 7.998484995015, 8.033642734329998, 8.131539762565001, 7.964916407500001, 8.261615654234998, 
8.315063744149999, 8.080283817665, 8.17855302707, 8.180957429424998, 8.072595437374998, 8.199385615714998, 8.01796832773, 8.33737263528, 
