10.05358767514, 10.11892793589, 10.087433740624999, 10.046369894194997, 10.022268269720001, 
10.026387572560001, 10.12578429893, 10.069355743929998, 10.053547943864999, 10.051577219495002, 
10.025602255250002, 10.126569616240001, 10.070141061239998, 10.061189624214999, 10.028143421675, 
10.049036053070001, 10.12656961624, 10.063480591974997, 10.037244608824999, 10.034375384099999, 
10.078285961745001, 10.132651127505003, 10.062695274665, 10.0263446618, 10.033590066790001, 
10.09180279405, 10.147321965245002, 10.063470126439999, 10.03320102484, 10.033590066790001, 
10.092231300889999, 10.162016545060002, 10.084039858210001, 10.03320102484, 10.033590066790001, 
10.09539840385, 10.195056971195001, 10.09949601326, 10.04787186258, 10.05415979856, 
10.12508926458, 10.244400578075, 10.143687914370002, 10.085726140475, 10.0713443337, 
10.141173940275, 10.272032749130002, 10.186371051985002, 10.100396978214999, 10.10980023688, 
10.180820300709998, 10.266264370525, 10.208077372660002, 10.126865432654999, 10.142055345705, 
10.128501117789998, 10.236478462850002, 10.171933176180001, 10.127963882625, 10.129886167710001, 
10.111566725694999, 10.182417265985002, 10.119472805885, 10.081273477924999, 10.083434003485, 
10.027267737105001, 10.036275849725, 10.003060365575, 10.025106975465002, 9.956988830475002, 
9.892493322020002, 9.857098469865, 9.880030548585, 9.88553021809, 9.815487060814998, 
9.720750338610003, 9.659435979785, 9.708081268369998, 9.72069062858, 9.661127312585, 
9.538177487690001, 9.485040277375, 9.554911452535, 9.52384975857, 9.502960196384999, 
9.380010371490002, 9.313876314469999, 9.352991242624999, 9.352685795665, 9.34273342946, 
9.258748679275003, 9.114011505114998, 9.185382496259999, 9.160462666659999, 9.171569466555, 
9.150084615670002, 8.926873822175, 9.005111641894999, 9.023347499005, 9.005487205035, 
9.001643031099999, 8.755709859269999, 8.834481318429999, 8.834846263230002, 8.906465425034998, 
8.8697518186, 8.609777724079999, 8.71196600421, 8.691386462025001, 8.80156849308, 
8.711445820829999, 8.545483824195, 8.637842020860003, 8.620829599785, 8.73519453819, 
8.62388351115, 8.43952472152, 8.547663774055001, 8.570650631825, 8.66170576378, 
8.570637823545, 8.386750128445, 8.45264888795, 8.523717098345, 8.590665634039999, 
8.513650856149999, 8.305061256715002, 8.38209202571, 8.47591522054, 8.48191462142, 
