10.2500007205, 10.2500007205
10.8607860015, 10.8607860015
10.3691201271, 10.3691201271
10.2023449486, 10.2023449486
10.1044196771, 10.1044196771
10.8382767043, 10.8382767043
9.8398891559, 9.8398891559
10.5287652733, 10.5287652733
10.626298771, 10.626298771
10.8101766054, 10.8101766054
9.7368943735, 9.7368943735
9.7299161702, 9.7299161702
9.5307560204, 9.5307560204
10.6011530335, 10.6011530335
9.3394886204, 9.3394886204
9.6017965694, 9.6017965694
9.346221047, 9.346221047
10.4223722295, 10.4223722295
10.8336179525, 10.8336179525
10.0007315197, 10.17865127604
10.01735336, 10.167018908015
10.01735336, 10.124847275939999
10.6019389288, 10.136488216024999
9.0934851636, 10.081045226775
9.8963544545, 10.070641965644999
9.619347914, 10.009695526129999
10.6790149195, 10.051651814309997
9.6017965694, 10.005303379115
9.6017965694, 9.954078269035
9.8792950366, 9.907534190595
9.8792950366, 9.91465422375
10.2741017559, 9.941863503034998
9.6017965694, 9.945415530485
10.2677531379, 9.928745535705
9.6017965694, 9.941860933154997
9.9155419176, 9.957548200564998
9.8857991933, 9.98452710788
9.8792950366, 9.957373248234997
10.1769524839, 9.924539974804999
9.8792950366, 9.918468150649998
9.8792950366, 9.911565234479998
10.1769524839, 9.919545190674999
9.8963544545, 9.88426596696
9.8792950366, 9.92355646061
10.1769524839, 9.937586362080001
10.1769524839, 9.965466590575
9.8963544545, 9.926333567324999
10.1769524839, 9.95509136305
9.8963544545, 9.969819257305
10.1707705278, 9.984393031865
9.8857991933, 9.984718239699998
10.1707705278, 9.979551678295
9.8019577249, 9.989559736070001
9.8019577249, 9.96626996542
10.1707705278, 9.994718663340002
10.1337845418, 10.005630794550003
9.7695393238, 9.999817801075004
10.7907068763, 10.045388393060003
9.4432588575, 10.008703711740003
9.7755718666, 10.003517553240004
9.4340086167, 9.981253232245004
9.11734854, 9.928273035050001
9.4494278949, 9.905926707070002
9.1114618964, 9.867535050060003
8.1106317411, 9.76421901292
8.7611383147, 9.69342830446
8.8413691638, 9.640679039925
8.7673328265, 9.570198057054998
8.7611383147, 9.513437250065
8.7611383147, 9.442955639409998
9.4718009111, 9.4222557253
9.7885618852, 9.403145293169999
10.5078420301, 9.43843950843
10.1410653799, 9.45539489118
9.9623109056, 9.444971910069999
10.6199674821, 9.469281057085
10.2359821361, 9.4926031977
8.8043614016, 9.393285923965
9.9494462665, 9.418595294414999
9.6860443779, 9.41411891998
10.2779580073, 9.45631638951
9.4502117929, 9.472959552155
10.0739250667, 9.504184410745
9.8592690829, 9.54157477007
10.0924877776, 9.640667571895
10.0924877776, 9.70723504504
10.5045869053, 9.790395932114999
10.7006198372, 9.88706028265
10.3313393967, 9.96557033675
10.3578878682, 10.045407814425001
10.5832408581, 10.100979811775002
10.8439665736, 10.153750046194999
10.4851741616, 10.152616652770002
10.3778446404, 10.164455615795001
10.4887734926, 10.190778745145
10.7718041507, 10.198370578575
